id,time,speed,bearing,lat,lon,order
62,1575969445000,0.0,100.0,55.666470679663,37.21394457259284,1
63,1575968768000,0.0,29.0,55.76258661684606,37.68886756888762,0
64,1575968398000,0.0,352.0,55.66564071140104,37.70991788441267,0
65,1575969055000,0.0,172.0,55.62545370148564,37.75965853249122,0
66,1575968892000,0.0,328.0,55.74562892780933,37.85455760592631,0
67,1575969095000,0.0,144.0,55.6247419809227,37.61403412057332,0
68,1575968759000,0.0,320.0,55.72803716485715,37.753931315466744,0
69,1575968774000,0.0,103.0,55.64881816738851,37.33342661794018,1
70,1575969062000,0.0,148.0,55.660255445801944,37.447696688704355,0
71,1575968518000,0.0,218.0,55.71197975508554,37.48779760330969,0
72,1575968968000,0.0,240.0,55.818143603471604,37.70085309683924,0
73,1575968899000,0.0,237.0,55.86124285057065,37.452696421813734,0
74,1575968896000,0.0,331.0,55.894885487826045,37.024478361710784,1
75,1575968757000,0.0,3.0,55.74035674576947,37.546066556186084,1
76,1575968736000,0.0,119.0,55.81533543003195,37.67520633272761,0
77,1575969271000,0.0,261.0,55.8014393071581,37.658971805551666,0
78,1575969422000,0.0,147.0,55.727145075944286,37.75677382542234,0
79,1575968851000,0.0,337.0,55.753005723791084,37.77434896198214,0
80,1575968533000,0.0,15.0,55.80361995477314,37.65906963404712,0
81,1575968932000,5.0,202.0,55.862866833562116,37.36266081511326,1
82,1575968904000,91.0,294.0,55.62468940099787,37.39115363201363,1
83,1575969179000,0.0,54.0,55.660998510245584,37.447806500363235,0
84,1575969571000,0.0,349.0,55.80352022570593,37.66033175469803,0
85,1575969037000,0.0,65.0,55.74622809834632,37.8457001456649,0
86,1575969091000,0.0,328.0,55.83355879517518,37.59349987291044,0
87,1575969450000,0.0,100.0,55.668970679663,37.216444572592835,1
88,1575969356000,19.0,64.0,55.729705283401,37.755855040147864,0
89,1575969038000,0.0,17.0,55.77538330683039,37.682220737125654,0
90,1575969236000,0.0,190.0,55.802693541966775,37.66016116442977,0
91,1575968896000,0.0,328.0,55.748128927809326,37.85705760592631,0
92,1575968647000,0.0,189.0,55.802245034118236,37.761122578958776,0
93,1575969071000,0.0,276.0,55.755328885651856,37.80839513373839,0
94,1575969210000,0.0,261.0,55.87476407374436,37.4717450910352,1
95,1575968952000,0.0,55.0,55.71175142075267,37.89272827729472,0
96,1575969304000,0.0,353.0,55.72965081123674,37.7206824262982,0
97,1575969137000,0.0,199.0,55.76800076722389,37.78481211991662,0
98,1575968402000,0.0,352.0,55.66904071140104,37.71331788441267,0
99,1553955988000,6.0,159.0,55.868399986552284,37.59499999084871,1
100,1575968779000,0.0,103.0,55.65191816738851,37.33652661794017,1
101,1575968526000,0.0,360.0,55.8283296566242,37.84107075713588,0
102,1575968764000,0.0,320.0,55.73143716485715,37.75733131546674,0
103,1575969499000,0.0,17.0,55.87903244630842,37.57549313844973,1
104,1575968814000,0.0,10.0,55.8049365728332,37.661919742247534,0
105,1575968901000,0.0,331.0,55.89798548782605,37.02757836171079,1
106,1575968761000,0.0,3.0,55.743456745769464,37.54916655618608,1
107,1575969099000,0.0,144.0,55.6287419809227,37.61803412057332,0
108,1575968523000,0.0,218.0,55.71567975508554,37.49149760330969,0
109,1575969041000,0.0,65.0,55.74862809834632,37.8481001456649,0
110,1575969096000,0.0,328.0,55.83595879517518,37.595899872910444,0
111,1575968938000,0.0,230.0,55.86571424101484,37.36568373961844,1
112,1575969248000,0.0,10.0,55.75765994597731,37.67823414210748,0
113,1575969042000,0.0,17.0,55.77778330683039,37.684620737125655,0
114,1575969455000,0.0,100.0,55.671670679663,37.21914457259284,1
115,1575969115000,0.0,237.0,55.83192311686567,37.72821292784547,0
116,1575968901000,0.0,328.0,55.75062892780933,37.85955760592631,0
117,1575968772000,0.0,29.0,55.76798661684605,37.69426756888762,0
118,1575969576000,0.0,349.0,55.80692022570593,37.66373175469803,0
119,1575968972000,0.0,240.0,55.822843603471604,37.70555309683924,0
120,1575969066000,0.0,148.0,55.66525544580195,37.45269668870436,0
121,1575969240000,0.0,190.0,55.80579354196677,37.66326116442977,0
122,1575969431000,0.0,147.0,55.73154507594428,37.76117382542234,0
123,1575969273000,0.0,71.0,55.815579861762025,37.82066866186196,0
124,1575969303000,0.0,150.0,55.66571648701181,37.45314245389568,0
125,1575968785000,0.0,103.0,55.65441816738851,37.33902661794018,1
126,1575968538000,0.0,15.0,55.808219954773136,37.66366963404712,0
127,1575968856000,0.0,337.0,55.75780572379109,37.779148961982145,0
128,1575969361000,19.0,64.0,55.733705283401,37.75985504014786,0
129,1575968652000,0.0,189.0,55.80594503411824,37.76482257895878,0
130,1575969503000,0.0,17.0,55.88173244630842,37.57819313844973,1
131,1575968910000,91.0,294.0,55.62958940099787,37.39605363201363,1
132,1575968407000,0.0,352.0,55.67244071140104,37.71671788441267,0
133,1575969214000,0.0,261.0,55.87866407374436,37.475645091035204,1
134,1575968766000,0.0,3.0,55.746256745769465,37.55196655618608,1
135,1575968849000,0.0,74.0,55.732776428157294,37.76265311433122,0
136,1575968769000,0.0,320.0,55.73483716485715,37.76073131546674,0
137,1575969076000,0.0,276.0,55.75972888565185,37.81279513373838,0
138,1575968904000,0.0,237.0,55.86774285057065,37.459196421813736,0
139,1575968741000,0.0,119.0,55.821635430031954,37.681506332727615,0
140,1575969046000,0.0,65.0,55.75172809834633,37.851200145664905,0
141,1575969460000,0.0,100.0,55.674370679663,37.221844572592836,1
142,1575969104000,0.0,144.0,55.6322419809227,37.62153412057332,0
143,1575968907000,0.0,331.0,55.90178548782605,37.031378361710786,1
144,1575969141000,0.0,199.0,55.77270076722389,37.78951211991662,0
145,1575968531000,0.0,360.0,55.832729656624196,37.84547075713588,0
146,1575968527000,0.0,218.0,55.71947975508554,37.49529760330969,0
147,1575968943000,0.0,230.0,55.86931424101484,37.36928373961844,1
148,1575969047000,0.0,17.0,55.781283306830396,37.68812073712566,0
149,1575969309000,0.0,353.0,55.734950811236736,37.725982426298195,0
150,1575969183000,0.0,54.0,55.667698510245586,37.45450650036324,0
151,1575968910000,0.0,328.0,55.754128927809326,37.86305760592631,0
152,1575969101000,0.0,328.0,55.84015879517518,37.60009987291044,0
153,1575969255000,0.0,10.0,55.76175994597731,37.68233414210748,0
154,1575968790000,0.0,103.0,55.65731816738851,37.341926617940175,1
155,1575969218000,0.0,261.0,55.88086407374436,37.477845091035206,1
156,1575969071000,0.0,148.0,55.668855445801945,37.456296688704356,0
157,1575969366000,19.0,64.0,55.736605283401005,37.762755040147866,0
158,1575969244000,0.0,190.0,55.80949354196677,37.66696116442977,0
159,1575968819000,0.0,10.0,55.810436572833204,37.66741974224754,0
160,1575969275000,0.0,261.0,55.8097393071581,37.667271805551664,0
161,1575969508000,0.0,17.0,55.88483244630842,37.58129313844973,1
162,1575969308000,0.0,150.0,55.669516487011805,37.45694245389568,0
163,1575968412000,0.0,352.0,55.67554071140104,37.71981788441267,0
164,1575968771000,0.0,3.0,55.749256745769465,37.55496655618608,1
165,1575968657000,0.0,189.0,55.80954503411824,37.76842257895878,0
166,1575969051000,0.0,65.0,55.75432809834632,37.8538001456649,0
167,1575968860000,0.0,337.0,55.761805723791085,37.78314896198214,0
168,1575968776000,0.0,29.0,55.77308661684606,37.699367568887624,0
169,1575969109000,0.0,144.0,55.6349419809227,37.62423412057332,0
170,1575968915000,87.0,294.0,55.634736795828154,37.40469146087293,1
171,1575969435000,0.0,147.0,55.73644507594428,37.76607382542234,0
172,1575968773000,0.0,320.0,55.73843716485715,37.76433131546675,0
173,1575968976000,0.0,240.0,55.828243603471606,37.71095309683924,0
174,1575969121000,0.0,237.0,55.83782311686567,37.73411292784547,0
175,1575969464000,0.0,100.0,55.677770679663,37.225244572592835,1
176,1575968947000,0.0,230.0,55.872214241014845,37.37218373961844,1
177,1575969052000,0.0,17.0,55.78418330683039,37.691020737125655,0
178,1575969580000,0.0,349.0,55.81292022570593,37.66973175469803,0
179,1575968915000,0.0,328.0,55.75692892780933,37.86585760592631,0
180,1575969105000,0.0,328.0,55.84295879517518,37.60289987291044,0
181,1575968912000,0.0,331.0,55.905585487826045,37.035178361710784,1
182,1575968542000,0.0,15.0,55.81381995477314,37.66926963404712,0
183,1575969277000,0.0,71.0,55.821579861762025,37.82666866186196,0
184,1575968794000,0.0,103.0,55.66031816738851,37.344926617940175,1
185,1575968909000,0.0,237.0,55.87244285057065,37.463896421813736,0
186,1575969081000,0.0,276.0,55.76462888565185,37.81769513373838,0
187,1575968533000,0.0,218.0,55.72357975508554,37.49939760330969,0
188,1575968536000,0.0,360.0,55.837029656624196,37.84977075713588,0
189,1575969512000,0.0,17.0,55.88763244630842,37.58409313844973,1
190,1575969313000,0.0,150.0,55.672316487011805,37.45974245389568,0
191,1575969075000,0.0,148.0,55.67235544580195,37.45979668870436,0
192,1575969146000,0.0,199.0,55.777500767223884,37.79431211991662,0
193,1575969314000,0.0,353.0,55.73935081123674,37.7303824262982,0
194,1575969113000,0.0,144.0,55.637441980922695,37.62673412057332,0
195,1575968775000,0.0,3.0,55.75235674576947,37.558066556186084,1
196,1575969222000,0.0,261.0,55.88496407374436,37.4819450910352,1
197,1575969056000,0.0,65.0,55.757428098346324,37.8569001456649,0
198,1575968853000,0.0,74.0,55.73907642815729,37.76895311433122,0
199,1575968919000,87.0,294.0,55.63763679582815,37.40759146087293,1
0,1575969370000,19.0,64.0,55.720905283401,37.74705504014786,0
1,1575968416000,0.0,352.0,55.65934071140104,37.70361788441267,0
2,1575969248000,0.0,190.0,55.793893541966774,37.65136116442977,0
3,1575968952000,0.0,230.0,55.854914241014846,37.354883739618444,1
4,1575969058000,0.0,17.0,55.766883306830394,37.673720737125656,0
5,1575968919000,0.0,328.0,55.73952892780933,37.84845760592631,0
6,1575969110000,0.0,328.0,55.825558795175176,37.58549987291044,0
7,1575969260000,0.0,10.0,55.74715994597731,37.66773414210748,0
8,1575969439000,0.0,147.0,55.72014507594428,37.74977382542234,0
9,1575968745000,0.0,119.0,55.808635430031956,37.66850633272762,0
10,1575968778000,0.0,320.0,55.72223716485715,37.74813131546674,0
11,1575968799000,0.0,103.0,55.64301816738851,37.327626617940176,1
12,1575968661000,0.0,189.0,55.794245034118234,37.753122578958774,0
13,1575968984000,0.0,240.0,55.81224360347161,37.69495309683924,0
14,1575969469000,0.0,100.0,55.661670679663,37.209144572592834,1
15,1575968782000,0.0,29.0,55.757786616846055,37.68406756888762,0
16,1575969126000,0.0,237.0,55.82202311686567,37.718312927845474,0
17,1575969517000,0.0,17.0,55.87043244630842,37.56689313844973,1
18,1575968865000,0.0,337.0,55.74690572379109,37.768248961982145,0
19,1575968541000,0.0,360.0,55.8201296566242,37.83287075713588,0
20,1575968824000,0.0,10.0,55.796536572833205,37.65351974224754,0
21,1575968780000,0.0,3.0,55.734956745769466,37.54066655618608,1
22,1575969584000,0.0,349.0,55.79732022570593,37.65413175469803,0
23,1575969120000,0.0,144.0,55.620341980922696,37.60963412057332,0
24,1575969187000,0.0,54.0,55.65509851024559,37.44190650036324,0
25,1575969317000,0.0,150.0,55.655816487011805,37.44324245389568,0
26,1575969061000,0.0,65.0,55.740328098346325,37.8398001456649,0
27,1575969080000,0.0,148.0,55.65595544580194,37.443396688704354,0
28,1575968916000,0.0,331.0,55.89028548782605,37.01987836171079,1
29,1575968956000,0.0,230.0,55.85751424101484,37.35748373961844,1
30,1575969280000,0.0,261.0,55.7967393071581,37.654271805551666,0
31,1575969226000,0.0,261.0,55.86846407374436,37.46544509103521,1
32,1575969085000,0.0,276.0,55.74922888565185,37.80229513373838,0
33,1575968547000,0.0,15.0,55.79891995477314,37.65436963404712,0
34,1575968687000,0.0,23.0,55.42765916889316,37.77081405431354,1
35,1575968923000,0.0,328.0,55.74252892780933,37.85145760592631,0
36,1575968423000,0.0,352.0,55.66284071140104,37.70711788441267,0
37,1575969060000,0.0,172.0,55.62265370148564,37.75685853249122,0
38,1575969155000,0.0,199.0,55.762100767223885,37.77891211991662,0
39,1575968914000,0.0,237.0,55.85784285057065,37.449296421813735,0
40,1575968803000,0.0,103.0,55.64591816738851,37.33052661794017,1
41,1575969318000,0.0,353.0,55.72415081123674,37.7151824262982,0
42,1575969281000,0.0,71.0,55.80747986176202,37.81256866186195,0
43,1575969062000,0.0,17.0,55.770783306830396,37.67762073712566,0
44,1575969374000,19.0,64.0,55.725305283401,37.75145504014786,0
45,1575968537000,0.0,218.0,55.709379755085536,37.485197603309686,0
46,1575969115000,0.0,328.0,55.82955879517518,37.589499872910444,0
47,1575969522000,0.0,17.0,55.87343244630842,37.56989313844973,1
48,1575968429000,0.0,352.0,55.66404071140104,37.70831788441267,0
49,1575969474000,0.0,100.0,55.665170679663,37.212644572592836,1
50,1575969443000,0.0,147.0,55.724345075944285,37.75397382542234,0
51,1575969125000,0.0,144.0,55.623141980922696,37.61243412057332,0
52,1575968783000,0.0,320.0,55.72643716485715,37.75233131546675,0
53,1575969067000,0.0,17.0,55.77178330683039,37.678620737125655,0
54,1575968869000,0.0,337.0,55.750505723791086,37.771848961982144,0
55,1575968785000,0.0,3.0,55.738356745769465,37.54406655618608,1
56,1575968546000,0.0,360.0,55.8238296566242,37.83657075713588,0
57,1575969322000,0.0,150.0,55.659016487011804,37.44644245389568,0
58,1575968787000,0.0,29.0,55.762086616846055,37.68836756888762,0
59,1575969066000,0.0,65.0,55.74362809834632,37.8431001456649,0
60,1575968856000,0.0,74.0,55.725276428157294,37.75515311433122,0
61,1575968960000,0.0,230.0,55.86071424101485,37.360683739618445,1
62,1575969265000,0.0,10.0,55.75265994597731,37.673234142107475,0
63,1575969130000,0.0,237.0,55.82672311686567,37.723012927845474,0
64,1575969253000,0.0,190.0,55.800093541966774,37.65756116442977,0
65,1575968927000,0.0,328.0,55.74552892780933,37.854457605926314,0
66,1575969121000,0.0,328.0,55.83155879517518,37.59149987291044,0
67,1575968919000,0.0,331.0,55.89418548782605,37.02377836171079,1
68,1575968807000,0.0,103.0,55.64871816738851,37.33332661794017,1
69,1575969324000,0.0,353.0,55.72695081123674,37.7179824262982,0
70,1575969084000,0.0,148.0,55.660255445801944,37.447696688704355,0
71,1575968989000,0.0,240.0,55.81804360347161,37.70075309683924,0
72,1575968923000,87.0,294.0,55.62493679582815,37.39489146087293,1
73,1575968666000,0.0,189.0,55.80034503411824,37.75922257895878,0
74,1575969526000,0.0,17.0,55.87613244630842,37.572593138449726,1
75,1575969231000,0.0,261.0,55.87286407374436,37.469845091035204,1
76,1575968552000,0.0,15.0,55.803219954773134,37.658669634047115,0
77,1575968790000,0.0,3.0,55.74055674576947,37.54626655618608,1
78,1575969478000,0.0,100.0,55.668070679663,37.21554457259284,1
79,1575968918000,0.0,237.0,55.861842850570646,37.45329642181373,0
80,1575969090000,0.0,276.0,55.754028885651856,37.807095133738386,0
81,1575969284000,0.0,261.0,55.8018393071581,37.659371805551665,0
82,1575969589000,0.0,349.0,55.80332022570593,37.66013175469803,0
83,1575968750000,0.0,119.0,55.81603543003195,37.675906332727614,0
84,1575968434000,0.0,352.0,55.66764071140104,37.71191788441267,0
85,1575969159000,0.0,199.0,55.766800767223884,37.78361211991662,0
86,1575968695000,0.0,23.0,55.43285916889316,37.77601405431354,1
87,1575969071000,0.0,17.0,55.77518330683039,37.682020737125654,0
88,1575968828000,0.0,10.0,55.8033365728332,37.66031974224754,0
89,1575969379000,19.0,64.0,55.729805283401,37.75595504014786,0
90,1575969064000,0.0,172.0,55.62795370148564,37.76215853249122,0
91,1575969125000,0.0,328.0,55.834058795175174,37.59399987291044,0
92,1575968965000,0.0,230.0,55.86381424101484,37.36378373961844,1
93,1575968544000,0.0,218.0,55.71417975508554,37.48999760330969,0
94,1575968551000,0.0,360.0,55.8276296566242,37.84037075713588,0
95,1575969070000,0.0,65.0,55.747228098346326,37.846700145664904,0
96,1575968787000,0.0,320.0,55.73083716485715,37.756731315466745,0
97,1575969089000,0.0,148.0,55.66295544580195,37.45039668870436,0
98,1575968811000,0.0,103.0,55.65171816738851,37.33632661794017,1
99,1575969257000,0.0,190.0,55.80359354196678,37.661061164429775,0
100,1575969132000,0.0,144.0,55.628041980922696,37.61733412057332,0
101,1575969448000,0.0,147.0,55.729445075944284,37.75907382542234,0
102,1575969192000,0.0,54.0,55.66289851024558,37.449706500363234,0
103,1575969269000,0.0,10.0,55.75675994597731,37.677334142107476,0
104,1575969134000,0.0,237.0,55.830823116865666,37.72711292784547,0
105,1575969286000,0.0,71.0,55.81377986176202,37.818868661861956,0
106,1575968932000,0.0,328.0,55.749628927809326,37.85855760592631,0
107,1575969327000,0.0,150.0,55.66401648701181,37.45144245389568,0
108,1575968670000,0.0,189.0,55.80384503411824,37.76272257895878,0
109,1575969531000,0.0,17.0,55.87963244630842,37.57609313844973,1
110,1575968438000,0.0,352.0,55.67024071140104,37.71451788441267,0
111,1575969483000,0.0,100.0,55.671370679663,37.218844572592836,1
112,1575968792000,0.0,29.0,55.76748661684606,37.69376756888762,0
113,1575968795000,0.0,3.0,55.744156745769466,37.54986655618608,1
114,1575968922000,0.0,237.0,55.86534285057065,37.456796421813735,0
115,1575969235000,0.0,261.0,55.87686407374436,37.4738450910352,1
116,1575969074000,0.0,65.0,55.749328098346325,37.8488001456649,0
117,1575969129000,0.0,328.0,55.836658795175175,37.59659987291044,0
118,1575968923000,0.0,331.0,55.89928548782605,37.02887836171079,1
119,1575968969000,0.0,230.0,55.86651424101484,37.36648373961844,1
120,1575968549000,0.0,218.0,55.716879755085536,37.492697603309686,0
121,1575969384000,19.0,64.0,55.733005283401,37.75915504014786,0
122,1575968554000,0.0,15.0,55.80781995477314,37.66326963404712,0
123,1575968875000,0.0,337.0,55.75740572379109,37.778748961982146,0
124,1575968994000,0.0,240.0,55.823343603471606,37.70605309683924,0
125,1575969076000,0.0,17.0,55.7789833068304,37.68582073712566,0
126,1575968924000,88.0,294.0,55.63151554287144,37.404769911738526,1
127,1575968815000,0.0,103.0,55.65461816738851,37.33922661794018,1
128,1575968792000,0.0,320.0,55.73403716485715,37.759931315466744,0
129,1575968861000,0.0,74.0,55.732176428157295,37.76205311433122,0
130,1575968936000,0.0,328.0,55.75202892780933,37.86095760592631,0
131,1575969069000,0.0,172.0,55.63205370148564,37.76625853249122,0
132,1575969095000,0.0,276.0,55.75922888565185,37.81229513373838,0
133,1575969136000,0.0,144.0,55.6313419809227,37.62063412057332,0
134,1575969328000,0.0,353.0,55.733450811236736,37.724482426298195,0
135,1575969164000,0.0,199.0,55.77180076722389,37.78861211991662,0
136,1575969095000,0.0,148.0,55.66685544580194,37.45429668870435,0
137,1575968966000,0.0,314.0,55.73398730663477,37.724439103544206,0
138,1575969536000,0.0,17.0,55.882532446308424,37.57899313844973,1
139,1575968555000,0.0,360.0,55.8321296566242,37.84487075713588,0
140,1575969453000,0.0,147.0,55.733345075944285,37.76297382542234,0
141,1575969593000,0.0,349.0,55.80922022570593,37.666031754698025,0
142,1575968442000,0.0,352.0,55.67344071140104,37.71771788441267,0
143,1575968799000,0.0,3.0,55.747156745769466,37.55286655618608,1
144,1575969337000,0.0,150.0,55.66771648701181,37.45514245389568,0
145,1575969289000,0.0,261.0,55.8082393071581,37.665771805551664,0
146,1575969079000,0.0,65.0,55.752328098346325,37.8518001456649,0
147,1575968700000,0.0,23.0,55.438959168893156,37.78211405431354,1
148,1575969134000,0.0,328.0,55.83975879517518,37.59969987291044,0
149,1575968974000,0.0,230.0,55.86951424101484,37.36948373961844,1
150,1575969080000,0.0,17.0,55.781483306830395,37.68832073712566,0
151,1575969487000,0.0,100.0,55.675370679663,37.222844572592834,1
152,1575968941000,0.0,328.0,55.75422892780933,37.86315760592631,0
153,1575969141000,0.0,144.0,55.6333419809227,37.62263412057332,0
154,1575968834000,0.0,10.0,55.8099365728332,37.666919742247536,0
155,1575968820000,0.0,103.0,55.65741816738851,37.34202661794018,1
156,1575969238000,0.0,261.0,55.88096407374436,37.4779450910352,1
157,1575969139000,0.0,237.0,55.83612311686567,37.73241292784547,0
158,1575968754000,0.0,119.0,55.82353543003195,37.683406332727614,0
159,1575969388000,19.0,64.0,55.736805283401004,37.762955040147865,0
160,1575969298000,0.0,71.0,55.81927986176202,37.82436866186195,0
161,1575968926000,0.0,237.0,55.87004285057065,37.461496421813735,0
162,1575968804000,0.0,3.0,55.749056745769465,37.55476655618608,1
163,1575968796000,0.0,29.0,55.772586616846056,37.69886756888762,0
164,1575969273000,0.0,10.0,55.762859945977304,37.68343414210747,0
165,1575968675000,0.0,189.0,55.80954503411824,37.76842257895878,0
166,1575969540000,0.0,17.0,55.88533244630842,37.581793138449726,1
167,1575968559000,0.0,360.0,55.8349296566242,37.84767075713588,0
168,1575968927000,0.0,331.0,55.90428548782605,37.03387836171079,1
169,1575968998000,0.0,240.0,55.82784360347161,37.71055309683924,0
170,1575968558000,0.0,15.0,55.81261995477314,37.66806963404712,0
171,1575969196000,0.0,54.0,55.669798510245585,37.456606500363236,0
172,1575968553000,0.0,218.0,55.72207975508554,37.49789760330969,0
173,1575969099000,0.0,148.0,55.670555445801945,37.457996688704355,0
174,1575969084000,0.0,65.0,55.755128098346326,37.854600145664904,0
175,1575969073000,0.0,172.0,55.636453701485635,37.77065853249122,0
176,1575968446000,0.0,352.0,55.67684071140104,37.72111788441267,0
177,1575968978000,0.0,230.0,55.87231424101484,37.37228373961844,1
178,1575968797000,0.0,320.0,55.73903716485715,37.76493131546675,0
179,1575969085000,0.0,17.0,55.78438330683039,37.691220737125654,0
180,1575969102000,0.0,276.0,55.764028885651854,37.817095133738384,0
181,1575969139000,0.0,328.0,55.843058795175175,37.60299987291044,0
182,1575969491000,0.0,100.0,55.678470679663,37.22594457259284,1
183,1575969168000,0.0,199.0,55.77660076722389,37.793412119916624,0
184,1575969146000,0.0,144.0,55.6364419809227,37.62573412057332,0
185,1575968882000,0.0,337.0,55.76360572379109,37.784948961982145,0
186,1575968825000,0.0,103.0,55.66051816738851,37.345126617940174,1
187,1575968865000,0.0,74.0,55.737976428157296,37.767853114331224,0
188,1575968945000,0.0,328.0,55.75782892780933,37.86675760592631,0
189,1575968451000,0.0,352.0,55.67814071140104,37.72241788441267,0
190,1575968928000,88.0,294.0,55.63791554287144,37.411169911738526,1
191,1575969458000,0.0,147.0,55.738445075944284,37.76807382542234,0
192,1575969143000,0.0,237.0,55.83962311686567,37.73591292784547,0
193,1575969242000,0.0,261.0,55.88466407374436,37.481645091035205,1
194,1575968808000,0.0,3.0,55.752256745769465,37.55796655618608,1
195,1575968564000,0.0,360.0,55.8377296566242,37.85047075713588,0
196,1575968971000,0.0,314.0,55.73988730663477,37.7303391035442,0
197,1575969393000,19.0,64.0,55.740605283401,37.766755040147864,0
198,1575969089000,0.0,17.0,55.78628330683039,37.69312073712565,0
199,1575969544000,0.0,17.0,55.88863244630842,37.58509313844973,1
0,1575969104000,0.0,148.0,55.653255445801946,37.44069668870436,0
1,1575969342000,0.0,150.0,55.65341648701181,37.440842453895684,0
2,1575969088000,0.0,65.0,55.73792809834632,37.8374001456649,0
3,1575969143000,0.0,328.0,55.82525879517518,37.585199872910444,0
4,1575969334000,0.0,353.0,55.72045081123674,37.7114824262982,0
5,1575968982000,0.0,230.0,55.855114241014846,37.35508373961844,1
6,1575969277000,0.0,10.0,55.747059945977306,37.667634142107474,0
7,1575969151000,0.0,144.0,55.6187419809227,37.60803412057332,0
8,1575968829000,0.0,103.0,55.64271816738851,37.32732661794017,1
9,1575968704000,0.0,23.0,55.42515916889316,37.76831405431354,1
10,1575969297000,0.0,261.0,55.794739307158096,37.65227180555166,0
11,1575968838000,0.0,10.0,55.7956365728332,37.65261974224754,0
